event_id,session_id,user_id,property_id,event_type,event_timestamp,session_duration,referral_source,device_type,browser,operating_system
297000,297,389,13.0,Inquiry Submission,2024-07-26 00:13:29,147,Email Campaign,Mobile,Safari,iOS
297001,297,389,23.0,Click,2024-07-26 00:15:56,215,Email Campaign,Mobile,Safari,iOS
297002,297,389,3.0,Inquiry Submission,2024-07-26 00:17:04,596,Email Campaign,Mobile,Safari,iOS
298000,298,464,97.0,Property View,2024-08-07 09:00:27,429,Referral,Mobile,Safari,Windows
298001,298,464,8.0,Property View,2024-08-07 09:07:36,783,Referral,Mobile,Safari,Windows
298002,298,464,,Page View,2024-08-07 09:13:30,1198,Referral,Mobile,Safari,Windows
299000,299,373,67.0,Click,2024-08-01 20:12:20,298,Organic Search,Desktop,Firefox,Android
299001,299,373,1.0,Click,2024-08-01 20:17:18,547,Organic Search,Desktop,Firefox,Android
299002,299,373,,Page View,2024-08-01 20:21:27,1098,Organic Search,Desktop,Firefox,Android
299003,299,373,21.0,Inquiry Submission,2024-08-01 20:30:38,1682,Organic Search,Desktop,Firefox,Android
299004,299,373,,Page View,2024-08-01 20:40:22,2245,Organic Search,Desktop,Firefox,Android
299005,299,373,18.0,Property View,2024-08-01 20:49:45,2448,Organic Search,Desktop,Firefox,Android
300000,300,480,43.0,Property View,2024-08-09 21:35:18,166,Social Media,Tablet,Edge,macOS
301000,301,240,3.0,Property View,2024-08-18 05:36:01,533,Referral,Desktop,Firefox,macOS
301001,301,240,,Page View,2024-08-18 05:44:54,755,Referral,Desktop,Firefox,macOS
301002,301,240,95.0,Property View,2024-08-18 05:48:36,862,Referral,Desktop,Firefox,macOS
301003,301,240,17.0,Inquiry Submission,2024-08-18 05:50:23,909,Referral,Desktop,Firefox,macOS
301004,301,240,16.0,Inquiry Submission,2024-08-18 05:51:10,1436,Referral,Desktop,Firefox,macOS
301005,301,240,40.0,Click,2024-08-18 05:59:57,1555,Referral,Desktop,Firefox,macOS
301006,301,240,,Page View,2024-08-18 06:01:56,2075,Referral,Desktop,Firefox,macOS
301007,301,240,62.0,Click,2024-08-18 06:10:36,2554,Referral,Desktop,Firefox,macOS
302000,302,316,23.0,Inquiry Submission,2024-08-05 14:06:20,117,Social Media,Tablet,Chrome,Android
302001,302,316,98.0,Inquiry Submission,2024-08-05 14:08:17,331,Social Media,Tablet,Chrome,Android
302002,302,316,13.0,Inquiry Submission,2024-08-05 14:11:51,724,Social Media,Tablet,Chrome,Android
302003,302,316,38.0,Property View,2024-08-05 14:18:24,1134,Social Media,Tablet,Chrome,Android
302004,302,316,16.0,Property View,2024-08-05 14:25:14,1556,Social Media,Tablet,Chrome,Android
303000,303,119,38.0,Property View,2024-07-22 18:42:29,497,Email Campaign,Mobile,Safari,Windows
304000,304,277,,Page View,2024-08-19 06:36:22,165,Social Media,Tablet,Edge,Windows
304001,304,277,83.0,Inquiry Submission,2024-08-19 06:39:07,344,Social Media,Tablet,Edge,Windows
304002,304,277,39.0,Inquiry Submission,2024-08-19 06:42:06,615,Social Media,Tablet,Edge,Windows
304003,304,277,,Page View,2024-08-19 06:46:37,1053,Social Media,Tablet,Edge,Windows
304004,304,277,12.0,Click,2024-08-19 06:53:55,1271,Social Media,Tablet,Edge,Windows
304005,304,277,52.0,Property View,2024-08-19 06:57:33,1800,Social Media,Tablet,Edge,Windows
305000,305,71,22.0,Inquiry Submission,2024-08-10 01:45:58,486,Organic Search,Tablet,Chrome,Windows
305001,305,71,,Page View,2024-08-10 01:54:04,721,Organic Search,Tablet,Chrome,Windows
305002,305,71,5.0,Click,2024-08-10 01:57:59,1195,Organic Search,Tablet,Chrome,Windows
305003,305,71,97.0,Property View,2024-08-10 02:05:53,1487,Organic Search,Tablet,Chrome,Windows
305004,305,71,42.0,Click,2024-08-10 02:10:45,1539,Organic Search,Tablet,Chrome,Windows
305005,305,71,,Page View,2024-08-10 02:11:37,2060,Organic Search,Tablet,Chrome,Windows
305006,305,71,,Page View,2024-08-10 02:20:18,2650,Organic Search,Tablet,Chrome,Windows
305007,305,71,82.0,Property View,2024-08-10 02:30:08,2971,Organic Search,Tablet,Chrome,Windows
305008,305,71,88.0,Property View,2024-08-10 02:35:29,3311,Organic Search,Tablet,Chrome,Windows
305009,305,71,,Page View,2024-08-10 02:41:09,3513,Organic Search,Tablet,Chrome,Windows
306000,306,175,,Page View,2024-08-21 07:01:18,47,Referral,Desktop,Safari,Windows
306001,306,175,,Page View,2024-08-21 07:02:05,582,Referral,Desktop,Safari,Windows
306002,306,175,52.0,Inquiry Submission,2024-08-21 07:11:00,943,Referral,Desktop,Safari,Windows
306003,306,175,18.0,Inquiry Submission,2024-08-21 07:17:01,1030,Referral,Desktop,Safari,Windows
306004,306,175,90.0,Inquiry Submission,2024-08-21 07:18:28,1439,Referral,Desktop,Safari,Windows
306005,306,175,32.0,Inquiry Submission,2024-08-21 07:25:17,1595,Referral,Desktop,Safari,Windows
306006,306,175,100.0,Property View,2024-08-21 07:27:53,1861,Referral,Desktop,Safari,Windows
306007,306,175,76.0,Property View,2024-08-21 07:32:19,2370,Referral,Desktop,Safari,Windows
306008,306,175,52.0,Click,2024-08-21 07:40:48,2503,Referral,Desktop,Safari,Windows
307000,307,491,,Page View,2024-08-11 09:15:53,510,Organic Search,Desktop,Safari,Android
307001,307,491,,Page View,2024-08-11 09:24:23,873,Organic Search,Desktop,Safari,Android
307002,307,491,55.0,Property View,2024-08-11 09:30:26,1199,Organic Search,Desktop,Safari,Android
307003,307,491,,Page View,2024-08-11 09:35:52,1251,Organic Search,Desktop,Safari,Android
308000,308,388,49.0,Inquiry Submission,2024-08-01 17:09:04,286,Email Campaign,Tablet,Safari,Android
308001,308,388,31.0,Inquiry Submission,2024-08-01 17:13:50,700,Email Campaign,Tablet,Safari,Android
308002,308,388,37.0,Click,2024-08-01 17:20:44,1227,Email Campaign,Tablet,Safari,Android
308003,308,388,49.0,Click,2024-08-01 17:29:31,1707,Email Campaign,Tablet,Safari,Android
309000,309,191,93.0,Click,2024-07-30 22:11:56,427,Social Media,Desktop,Edge,macOS
309001,309,191,,Page View,2024-07-30 22:19:03,871,Social Media,Desktop,Edge,macOS
309002,309,191,38.0,Click,2024-07-30 22:26:27,1386,Social Media,Desktop,Edge,macOS
309003,309,191,36.0,Property View,2024-07-30 22:35:02,1877,Social Media,Desktop,Edge,macOS
309004,309,191,56.0,Click,2024-07-30 22:43:13,2223,Social Media,Desktop,Edge,macOS
309005,309,191,34.0,Property View,2024-07-30 22:48:59,2503,Social Media,Desktop,Edge,macOS
309006,309,191,44.0,Property View,2024-07-30 22:53:39,2836,Social Media,Desktop,Edge,macOS
309007,309,191,61.0,Property View,2024-07-30 22:59:12,3275,Social Media,Desktop,Edge,macOS
310000,310,21,72.0,Inquiry Submission,2024-08-14 19:52:55,302,Email Campaign,Desktop,Firefox,Windows
310001,310,21,42.0,Property View,2024-08-14 19:57:57,359,Email Campaign,Desktop,Firefox,Windows
311000,311,143,,Page View,2024-08-05 23:24:03,525,Referral,Mobile,Firefox,macOS
312000,312,293,51.0,Inquiry Submission,2024-08-02 21:03:48,444,Social Media,Desktop,Chrome,iOS
312001,312,293,6.0,Property View,2024-08-02 21:11:12,898,Social Media,Desktop,Chrome,iOS
313000,313,224,,Page View,2024-07-22 18:18:59,187,Social Media,Desktop,Safari,macOS
313001,313,224,54.0,Property View,2024-07-22 18:22:06,241,Social Media,Desktop,Safari,macOS
313002,313,224,72.0,Click,2024-07-22 18:23:00,745,Social Media,Desktop,Safari,macOS
313003,313,224,,Page View,2024-07-22 18:31:24,933,Social Media,Desktop,Safari,macOS
314000,314,351,2.0,Click,2024-07-29 22:35:24,488,Email Campaign,Mobile,Chrome,iOS
315000,315,246,61.0,Click,2024-07-29 05:44:22,171,Referral,Tablet,Firefox,iOS
315001,315,246,73.0,Inquiry Submission,2024-07-29 05:47:13,744,Referral,Tablet,Firefox,iOS
315002,315,246,70.0,Click,2024-07-29 05:56:46,1013,Referral,Tablet,Firefox,iOS
315003,315,246,79.0,Property View,2024-07-29 06:01:15,1187,Referral,Tablet,Firefox,iOS
315004,315,246,54.0,Inquiry Submission,2024-07-29 06:04:09,1313,Referral,Tablet,Firefox,iOS
315005,315,246,23.0,Inquiry Submission,2024-07-29 06:06:15,1789,Referral,Tablet,Firefox,iOS
315006,315,246,,Page View,2024-07-29 06:14:11,1944,Referral,Tablet,Firefox,iOS
315007,315,246,36.0,Inquiry Submission,2024-07-29 06:16:46,2134,Referral,Tablet,Firefox,iOS
316000,316,182,22.0,Property View,2024-08-06 00:14:51,459,Email Campaign,Desktop,Edge,macOS
316001,316,182,56.0,Inquiry Submission,2024-08-06 00:22:30,521,Email Campaign,Desktop,Edge,macOS
316002,316,182,27.0,Inquiry Submission,2024-08-06 00:23:32,604,Email Campaign,Desktop,Edge,macOS
316003,316,182,60.0,Property View,2024-08-06 00:24:55,768,Email Campaign,Desktop,Edge,macOS
316004,316,182,88.0,Property View,2024-08-06 00:27:39,1229,Email Campaign,Desktop,Edge,macOS
316005,316,182,69.0,Property View,2024-08-06 00:35:20,1342,Email Campaign,Desktop,Edge,macOS
316006,316,182,85.0,Inquiry Submission,2024-08-06 00:37:13,1803,Email Campaign,Desktop,Edge,macOS
316007,316,182,,Page View,2024-08-06 00:44:54,2182,Email Campaign,Desktop,Edge,macOS
316008,316,182,,Page View,2024-08-06 00:51:13,2277,Email Campaign,Desktop,Edge,macOS
317000,317,372,31.0,Property View,2024-07-25 09:25:02,520,Direct,Desktop,Firefox,Windows
317001,317,372,88.0,Property View,2024-07-25 09:33:42,677,Direct,Desktop,Firefox,Windows
317002,317,372,4.0,Click,2024-07-25 09:36:19,970,Direct,Desktop,Firefox,Windows
318000,318,293,,Page View,2024-08-19 17:20:47,320,Email Campaign,Tablet,Safari,macOS
318001,318,293,24.0,Inquiry Submission,2024-08-19 17:26:07,853,Email Campaign,Tablet,Safari,macOS
318002,318,293,85.0,Property View,2024-08-19 17:35:00,1046,Email Campaign,Tablet,Safari,macOS
318003,318,293,83.0,Click,2024-08-19 17:38:13,1427,Email Campaign,Tablet,Safari,macOS
318004,318,293,62.0,Click,2024-08-19 17:44:34,1839,Email Campaign,Tablet,Safari,macOS
318005,318,293,57.0,Inquiry Submission,2024-08-19 17:51:26,1927,Email Campaign,Tablet,Safari,macOS
318006,318,293,,Page View,2024-08-19 17:52:54,2178,Email Campaign,Tablet,Safari,macOS
319000,319,493,9.0,Property View,2024-08-19 06:39:32,221,Organic Search,Desktop,Safari,Android
319001,319,493,96.0,Inquiry Submission,2024-08-19 06:43:13,301,Organic Search,Desktop,Safari,Android
319002,319,493,21.0,Property View,2024-08-19 06:44:33,612,Organic Search,Desktop,Safari,Android
319003,319,493,,Page View,2024-08-19 06:49:44,1091,Organic Search,Desktop,Safari,Android
319004,319,493,22.0,Inquiry Submission,2024-08-19 06:57:43,1579,Organic Search,Desktop,Safari,Android
319005,319,493,,Page View,2024-08-19 07:05:51,1864,Organic Search,Desktop,Safari,Android
319006,319,493,31.0,Click,2024-08-19 07:10:36,1995,Organic Search,Desktop,Safari,Android
319007,319,493,29.0,Click,2024-08-19 07:12:47,2406,Organic Search,Desktop,Safari,Android
319008,319,493,83.0,Property View,2024-08-19 07:19:38,2502,Organic Search,Desktop,Safari,Android
320000,320,82,86.0,Click,2024-08-03 00:36:29,590,Social Media,Desktop,Edge,Windows
320001,320,82,,Page View,2024-08-03 00:46:19,723,Social Media,Desktop,Edge,Windows
320002,320,82,75.0,Click,2024-08-03 00:48:32,1094,Social Media,Desktop,Edge,Windows
320003,320,82,,Page View,2024-08-03 00:54:43,1180,Social Media,Desktop,Edge,Windows
320004,320,82,93.0,Click,2024-08-03 00:56:09,1441,Social Media,Desktop,Edge,Windows
320005,320,82,99.0,Property View,2024-08-03 01:00:30,1517,Social Media,Desktop,Edge,Windows
320006,320,82,,Page View,2024-08-03 01:01:46,1756,Social Media,Desktop,Edge,Windows
320007,320,82,,Page View,2024-08-03 01:05:45,2249,Social Media,Desktop,Edge,Windows
321000,321,67,,Page View,2024-07-31 20:25:24,501,Email Campaign,Mobile,Edge,Android
321001,321,67,64.0,Inquiry Submission,2024-07-31 20:33:45,740,Email Campaign,Mobile,Edge,Android
322000,322,81,7.0,Click,2024-07-23 06:41:37,105,Email Campaign,Mobile,Firefox,iOS
322001,322,81,88.0,Inquiry Submission,2024-07-23 06:43:22,543,Email Campaign,Mobile,Firefox,iOS
322002,322,81,87.0,Click,2024-07-23 06:50:40,738,Email Campaign,Mobile,Firefox,iOS
322003,322,81,86.0,Inquiry Submission,2024-07-23 06:53:55,886,Email Campaign,Mobile,Firefox,iOS
322004,322,81,38.0,Inquiry Submission,2024-07-23 06:56:23,1065,Email Campaign,Mobile,Firefox,iOS
323000,323,244,74.0,Inquiry Submission,2024-08-10 10:11:43,153,Direct,Mobile,Chrome,iOS
323001,323,244,86.0,Click,2024-08-10 10:14:16,744,Direct,Mobile,Chrome,iOS
323002,323,244,89.0,Property View,2024-08-10 10:24:07,1216,Direct,Mobile,Chrome,iOS
323003,323,244,,Page View,2024-08-10 10:31:59,1295,Direct,Mobile,Chrome,iOS
323004,323,244,32.0,Inquiry Submission,2024-08-10 10:33:18,1680,Direct,Mobile,Chrome,iOS
324000,324,213,86.0,Property View,2024-08-06 04:35:56,531,Referral,Mobile,Chrome,macOS
324001,324,213,80.0,Click,2024-08-06 04:44:47,917,Referral,Mobile,Chrome,macOS
324002,324,213,85.0,Click,2024-08-06 04:51:13,1222,Referral,Mobile,Chrome,macOS
325000,325,343,69.0,Click,2024-07-29 04:17:07,137,Referral,Mobile,Edge,macOS
325001,325,343,12.0,Click,2024-07-29 04:19:24,506,Referral,Mobile,Edge,macOS
325002,325,343,89.0,Property View,2024-07-29 04:25:33,917,Referral,Mobile,Edge,macOS
325003,325,343,54.0,Property View,2024-07-29 04:32:24,1204,Referral,Mobile,Edge,macOS
325004,325,343,,Page View,2024-07-29 04:37:11,1645,Referral,Mobile,Edge,macOS
325005,325,343,47.0,Inquiry Submission,2024-07-29 04:44:32,1727,Referral,Mobile,Edge,macOS
325006,325,343,78.0,Property View,2024-07-29 04:45:54,1947,Referral,Mobile,Edge,macOS
325007,325,343,14.0,Click,2024-07-29 04:49:34,1993,Referral,Mobile,Edge,macOS
326000,326,358,63.0,Inquiry Submission,2024-07-25 23:49:00,47,Direct,Desktop,Edge,Windows
326001,326,358,22.0,Click,2024-07-25 23:49:47,475,Direct,Desktop,Edge,Windows
326002,326,358,77.0,Click,2024-07-25 23:56:55,1010,Direct,Desktop,Edge,Windows
327000,327,457,37.0,Inquiry Submission,2024-08-08 05:47:42,249,Organic Search,Mobile,Safari,iOS
327001,327,457,,Page View,2024-08-08 05:51:51,783,Organic Search,Mobile,Safari,iOS
327002,327,457,57.0,Inquiry Submission,2024-08-08 06:00:45,825,Organic Search,Mobile,Safari,iOS
327003,327,457,47.0,Inquiry Submission,2024-08-08 06:01:27,935,Organic Search,Mobile,Safari,iOS
327004,327,457,,Page View,2024-08-08 06:03:17,1022,Organic Search,Mobile,Safari,iOS
327005,327,457,91.0,Click,2024-08-08 06:04:44,1317,Organic Search,Mobile,Safari,iOS
327006,327,457,,Page View,2024-08-08 06:09:39,1380,Organic Search,Mobile,Safari,iOS
328000,328,374,71.0,Click,2024-08-04 10:56:31,575,Email Campaign,Desktop,Safari,Windows
329000,329,70,,Page View,2024-07-24 03:35:08,484,Email Campaign,Tablet,Firefox,macOS
329001,329,70,13.0,Inquiry Submission,2024-07-24 03:43:12,743,Email Campaign,Tablet,Firefox,macOS
329002,329,70,13.0,Inquiry Submission,2024-07-24 03:47:31,1338,Email Campaign,Tablet,Firefox,macOS
329003,329,70,20.0,Property View,2024-07-24 03:57:26,1784,Email Campaign,Tablet,Firefox,macOS
329004,329,70,87.0,Inquiry Submission,2024-07-24 04:04:52,1935,Email Campaign,Tablet,Firefox,macOS
329005,329,70,26.0,Click,2024-07-24 04:07:23,2515,Email Campaign,Tablet,Firefox,macOS
329006,329,70,,Page View,2024-07-24 04:17:03,2956,Email Campaign,Tablet,Firefox,macOS
330000,330,300,52.0,Inquiry Submission,2024-07-28 10:40:29,543,Organic Search,Tablet,Edge,macOS
330001,330,300,,Page View,2024-07-28 10:49:32,1098,Organic Search,Tablet,Edge,macOS
330002,330,300,44.0,Click,2024-07-28 10:58:47,1166,Organic Search,Tablet,Edge,macOS
330003,330,300,23.0,Click,2024-07-28 10:59:55,1709,Organic Search,Tablet,Edge,macOS
330004,330,300,24.0,Inquiry Submission,2024-07-28 11:08:58,2039,Organic Search,Tablet,Edge,macOS
330005,330,300,63.0,Click,2024-07-28 11:14:28,2180,Organic Search,Tablet,Edge,macOS
330006,330,300,,Page View,2024-07-28 11:16:49,2581,Organic Search,Tablet,Edge,macOS
330007,330,300,28.0,Property View,2024-07-28 11:23:30,2894,Organic Search,Tablet,Edge,macOS
330008,330,300,75.0,Click,2024-07-28 11:28:43,3474,Organic Search,Tablet,Edge,macOS
330009,330,300,23.0,Property View,2024-07-28 11:38:23,3937,Organic Search,Tablet,Edge,macOS
331000,331,230,10.0,Inquiry Submission,2024-08-08 05:59:39,177,Organic Search,Desktop,Chrome,iOS
331001,331,230,,Page View,2024-08-08 06:02:36,343,Organic Search,Desktop,Chrome,iOS
331002,331,230,,Page View,2024-08-08 06:05:22,473,Organic Search,Desktop,Chrome,iOS
331003,331,230,100.0,Inquiry Submission,2024-08-08 06:07:32,716,Organic Search,Desktop,Chrome,iOS
332000,332,12,,Page View,2024-08-09 18:20:43,299,Organic Search,Desktop,Safari,iOS
332001,332,12,38.0,Property View,2024-08-09 18:25:42,586,Organic Search,Desktop,Safari,iOS
332002,332,12,,Page View,2024-08-09 18:30:29,884,Organic Search,Desktop,Safari,iOS
332003,332,12,,Page View,2024-08-09 18:35:27,1300,Organic Search,Desktop,Safari,iOS
332004,332,12,68.0,Click,2024-08-09 18:42:23,1850,Organic Search,Desktop,Safari,iOS
333000,333,499,72.0,Inquiry Submission,2024-07-26 11:00:32,347,Email Campaign,Mobile,Chrome,macOS
333001,333,499,,Page View,2024-07-26 11:06:19,857,Email Campaign,Mobile,Chrome,macOS
333002,333,499,49.0,Click,2024-07-26 11:14:49,1387,Email Campaign,Mobile,Chrome,macOS
333003,333,499,5.0,Inquiry Submission,2024-07-26 11:23:39,1775,Email Campaign,Mobile,Chrome,macOS
333004,333,499,11.0,Click,2024-07-26 11:30:07,1825,Email Campaign,Mobile,Chrome,macOS
334000,334,260,56.0,Inquiry Submission,2024-08-08 08:41:51,59,Social Media,Tablet,Firefox,iOS
334001,334,260,,Page View,2024-08-08 08:42:50,241,Social Media,Tablet,Firefox,iOS
334002,334,260,,Page View,2024-08-08 08:45:52,716,Social Media,Tablet,Firefox,iOS
335000,335,231,97.0,Property View,2024-08-11 01:15:37,110,Email Campaign,Mobile,Chrome,iOS
335001,335,231,71.0,Inquiry Submission,2024-08-11 01:17:27,160,Email Campaign,Mobile,Chrome,iOS
335002,335,231,61.0,Property View,2024-08-11 01:18:17,486,Email Campaign,Mobile,Chrome,iOS
335003,335,231,100.0,Property View,2024-08-11 01:23:43,680,Email Campaign,Mobile,Chrome,iOS
335004,335,231,53.0,Property View,2024-08-11 01:26:57,803,Email Campaign,Mobile,Chrome,iOS
335005,335,231,63.0,Property View,2024-08-11 01:29:00,868,Email Campaign,Mobile,Chrome,iOS
335006,335,231,,Page View,2024-08-11 01:30:05,1137,Email Campaign,Mobile,Chrome,iOS
335007,335,231,69.0,Inquiry Submission,2024-08-11 01:34:34,1563,Email Campaign,Mobile,Chrome,iOS
335008,335,231,11.0,Property View,2024-08-11 01:41:40,2022,Email Campaign,Mobile,Chrome,iOS
336000,336,198,,Page View,2024-08-13 14:29:18,521,Email Campaign,Tablet,Firefox,iOS
336001,336,198,,Page View,2024-08-13 14:37:59,969,Email Campaign,Tablet,Firefox,iOS
337000,337,324,95.0,Click,2024-08-01 04:30:09,71,Referral,Mobile,Safari,macOS
337001,337,324,59.0,Property View,2024-08-01 04:31:20,331,Referral,Mobile,Safari,macOS
337002,337,324,6.0,Property View,2024-08-01 04:35:40,576,Referral,Mobile,Safari,macOS
337003,337,324,57.0,Property View,2024-08-01 04:39:45,763,Referral,Mobile,Safari,macOS
337004,337,324,28.0,Click,2024-08-01 04:42:52,928,Referral,Mobile,Safari,macOS
338000,338,460,48.0,Click,2024-07-27 13:17:17,429,Direct,Desktop,Chrome,iOS
339000,339,486,46.0,Inquiry Submission,2024-07-27 09:45:30,440,Direct,Tablet,Firefox,Windows
339001,339,486,24.0,Click,2024-07-27 09:52:50,981,Direct,Tablet,Firefox,Windows
339002,339,486,25.0,Inquiry Submission,2024-07-27 10:01:51,1130,Direct,Tablet,Firefox,Windows
339003,339,486,27.0,Property View,2024-07-27 10:04:20,1347,Direct,Tablet,Firefox,Windows
339004,339,486,,Page View,2024-07-27 10:07:57,1460,Direct,Tablet,Firefox,Windows
339005,339,486,46.0,Property View,2024-07-27 10:09:50,1568,Direct,Tablet,Firefox,Windows
339006,339,486,,Page View,2024-07-27 10:11:38,2085,Direct,Tablet,Firefox,Windows
339007,339,486,79.0,Property View,2024-07-27 10:20:15,2275,Direct,Tablet,Firefox,Windows
339008,339,486,21.0,Inquiry Submission,2024-07-27 10:23:25,2603,Direct,Tablet,Firefox,Windows
340000,340,228,,Page View,2024-07-30 07:07:38,343,Organic Search,Desktop,Edge,iOS
340001,340,228,33.0,Property View,2024-07-30 07:13:21,541,Organic Search,Desktop,Edge,iOS
340002,340,228,90.0,Inquiry Submission,2024-07-30 07:16:39,848,Organic Search,Desktop,Edge,iOS
340003,340,228,28.0,Property View,2024-07-30 07:21:46,1143,Organic Search,Desktop,Edge,iOS
340004,340,228,,Page View,2024-07-30 07:26:41,1587,Organic Search,Desktop,Edge,iOS
340005,340,228,,Page View,2024-07-30 07:34:05,1900,Organic Search,Desktop,Edge,iOS
340006,340,228,20.0,Click,2024-07-30 07:39:18,2197,Organic Search,Desktop,Edge,iOS
340007,340,228,14.0,Inquiry Submission,2024-07-30 07:44:15,2770,Organic Search,Desktop,Edge,iOS
341000,341,93,8.0,Click,2024-08-21 07:20:38,235,Organic Search,Mobile,Safari,macOS
341001,341,93,5.0,Property View,2024-08-21 07:24:33,651,Organic Search,Mobile,Safari,macOS
341002,341,93,48.0,Click,2024-08-21 07:31:29,1182,Organic Search,Mobile,Safari,macOS
